global_node_id,scenario_id,split,node_id,type,diagram_id,diagram_type,canonical_id,is_shared_entity,ip_address,zone
enterprise_v3_0039::BR-WRK-03,enterprise_v3_0039,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.39.1.7,Branch LAN
enterprise_v3_0039::BR-WRK-04,enterprise_v3_0039,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.39.1.8,Branch LAN
enterprise_v3_0039::WAN-MPLS-CORE,enterprise_v3_0039,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0039::WAN-ISP-01,enterprise_v3_0039,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.39.1,Internet/ISP
enterprise_v3_0039::WAN-ISP-02,enterprise_v3_0039,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.39.2,Internet/ISP
enterprise_v3_0039::WAN-PE-01,enterprise_v3_0039,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.39.4,WAN PE
enterprise_v3_0039::WAN-PE-02,enterprise_v3_0039,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.39.5,WAN PE
enterprise_v3_0039::DC-RTR-01,enterprise_v3_0039,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0039::DC-FW-01,enterprise_v3_0039,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0039::DC-FW-02,enterprise_v3_0039,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.139.1.2,DC Edge
enterprise_v3_0039::DC-CORE-SW-01,enterprise_v3_0039,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,False,10.139.1.4,DC Core
enterprise_v3_0039::DC-CORE-SW-02,enterprise_v3_0039,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.139.1.5,DC Core
enterprise_v3_0039::DC-AGG-SW-01,enterprise_v3_0039,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.139.1.6,DC Aggregation
enterprise_v3_0039::DC-SRV-01,enterprise_v3_0039,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.139.1.7,DC Compute
enterprise_v3_0039::DC-SRV-02,enterprise_v3_0039,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.139.1.8,DC Compute
enterprise_v3_0039::DC-SRV-03,enterprise_v3_0039,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.139.1.9,DC Compute
enterprise_v3_0040::BR-RTR-01,enterprise_v3_0040,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.40.1.1,Branch Edge
enterprise_v3_0040::BR-FW-01,enterprise_v3_0040,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.40.1.2,Branch Edge
enterprise_v3_0040::BR-SW-01,enterprise_v3_0040,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.40.1.3,Branch LAN
enterprise_v3_0040::BR-APP-01,enterprise_v3_0040,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.40.1.4,Branch Apps
enterprise_v3_0040::BR-WRK-01,enterprise_v3_0040,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.40.1.5,Branch LAN
enterprise_v3_0040::BR-WRK-02,enterprise_v3_0040,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.40.1.6,Branch LAN
enterprise_v3_0040::BR-WRK-03,enterprise_v3_0040,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.40.1.7,Branch LAN
enterprise_v3_0040::WAN-MPLS-CORE,enterprise_v3_0040,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0040::WAN-ISP-01,enterprise_v3_0040,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.40.1,Internet/ISP
enterprise_v3_0040::WAN-ISP-02,enterprise_v3_0040,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.40.2,Internet/ISP
enterprise_v3_0040::WAN-PE-01,enterprise_v3_0040,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.40.4,WAN PE
enterprise_v3_0040::WAN-PE-02,enterprise_v3_0040,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.40.5,WAN PE
enterprise_v3_0040::DC-RTR-01,enterprise_v3_0040,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0040::DC-FW-01,enterprise_v3_0040,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0040::DC-FW-02,enterprise_v3_0040,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.140.1.2,DC Edge
enterprise_v3_0040::DC-CORE-SW-01,enterprise_v3_0040,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,False,10.140.1.4,DC Core
enterprise_v3_0040::DC-CORE-SW-02,enterprise_v3_0040,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.140.1.5,DC Core
enterprise_v3_0040::DC-AGG-SW-01,enterprise_v3_0040,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.140.1.6,DC Aggregation
enterprise_v3_0040::DC-SRV-01,enterprise_v3_0040,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.140.1.7,DC Compute
enterprise_v3_0040::DC-SRV-02,enterprise_v3_0040,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.140.1.8,DC Compute
enterprise_v3_0040::DC-SRV-03,enterprise_v3_0040,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.140.1.9,DC Compute
enterprise_v3_0040::DC-SRV-04,enterprise_v3_0040,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.140.1.10,DC Compute
enterprise_v3_0040::AD-01,enterprise_v3_0040,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0040::IAM-01,enterprise_v3_0040,train,IAM-01,service,shared_services_topology,shared_services,IAM-01,False,10.255.0.2,Identity
enterprise_v3_0040::DNS-01,enterprise_v3_0040,train,DNS-01,service,shared_services_topology,shared_services,DNS-01,False,10.255.0.3,DNS/NTP
enterprise_v3_0040::NTP-01,enterprise_v3_0040,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0040::MON-01,enterprise_v3_0040,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0040::SYSLOG-01,enterprise_v3_0040,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0041::BR-RTR-01,enterprise_v3_0041,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.41.1.1,Branch Edge
enterprise_v3_0041::BR-FW-01,enterprise_v3_0041,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.41.1.2,Branch Edge
enterprise_v3_0041::BR-SW-01,enterprise_v3_0041,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.41.1.3,Branch LAN
enterprise_v3_0041::BR-APP-01,enterprise_v3_0041,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.41.1.4,Branch Apps
enterprise_v3_0041::BR-WRK-01,enterprise_v3_0041,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.41.1.5,Branch LAN
enterprise_v3_0041::BR-WRK-02,enterprise_v3_0041,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.41.1.6,Branch LAN
enterprise_v3_0041::BR-WRK-03,enterprise_v3_0041,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.41.1.7,Branch LAN
enterprise_v3_0041::BR-WRK-04,enterprise_v3_0041,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.41.1.8,Branch LAN
enterprise_v3_0041::DC-FW-01,enterprise_v3_0041,train,DC-FW-01,firewall,datacenter_topology,datacenter,DC-FW-01,True,10.141.1.1,DC Edge
enterprise_v3_0041::DC-FW-02,enterprise_v3_0041,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.141.1.2,DC Edge
enterprise_v3_0041::DC-RTR-01,enterprise_v3_0041,train,DC-RTR-01,router,datacenter_topology,datacenter,DC-RTR-01,True,10.141.1.3,DC Edge
enterprise_v3_0041::DC-CORE-SW-01,enterprise_v3_0041,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.141.1.4,DC Core
enterprise_v3_0041::DC-CORE-SW-02,enterprise_v3_0041,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.141.1.5,DC Core
enterprise_v3_0041::DC-AGG-SW-01,enterprise_v3_0041,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.141.1.6,DC Aggregation
enterprise_v3_0041::DC-SRV-01,enterprise_v3_0041,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.141.1.7,DC Compute
enterprise_v3_0041::DC-SRV-02,enterprise_v3_0041,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.141.1.8,DC Compute
enterprise_v3_0041::DC-SRV-03,enterprise_v3_0041,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.141.1.9,DC Compute
enterprise_v3_0041::DC-SRV-04,enterprise_v3_0041,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.141.1.10,DC Compute
enterprise_v3_0041::APP-LB-01,enterprise_v3_0041,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.241.1.2,App Ingress
enterprise_v3_0041::APP-01,enterprise_v3_0041,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.241.1.3,App Tier
enterprise_v3_0041::APP-02,enterprise_v3_0041,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.241.1.4,App Tier
enterprise_v3_0041::APP-03,enterprise_v3_0041,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.241.1.5,App Tier
enterprise_v3_0041::SERVICE-API-01,enterprise_v3_0041,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.241.1.6,App Tier
enterprise_v3_0041::DB-MASTER,enterprise_v3_0041,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.241.1.7,DB Tier
enterprise_v3_0041::DB-CACHE-01,enterprise_v3_0041,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.241.1.8,DB Tier
enterprise_v3_0041::DB-REPLICA-01,enterprise_v3_0041,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.241.1.9,DB Tier
enterprise_v3_0041::DB-REPLICA-02,enterprise_v3_0041,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.241.1.10,DB Tier
enterprise_v3_0042::BR-RTR-01,enterprise_v3_0042,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.42.1.1,Branch Edge
enterprise_v3_0042::BR-FW-01,enterprise_v3_0042,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.42.1.2,Branch Edge
enterprise_v3_0042::BR-SW-01,enterprise_v3_0042,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.42.1.3,Branch LAN
enterprise_v3_0042::BR-APP-01,enterprise_v3_0042,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.42.1.4,Branch Apps
enterprise_v3_0042::BR-WRK-01,enterprise_v3_0042,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.42.1.5,Branch LAN
enterprise_v3_0042::BR-WRK-02,enterprise_v3_0042,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.42.1.6,Branch LAN
enterprise_v3_0042::BR-WRK-03,enterprise_v3_0042,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.42.1.7,Branch LAN
enterprise_v3_0042::BR-WRK-04,enterprise_v3_0042,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.42.1.8,Branch LAN
enterprise_v3_0042::WAN-MPLS-CORE,enterprise_v3_0042,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0042::WAN-ISP-01,enterprise_v3_0042,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.42.1,Internet/ISP
enterprise_v3_0042::WAN-ISP-02,enterprise_v3_0042,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.42.2,Internet/ISP
enterprise_v3_0042::WAN-PE-01,enterprise_v3_0042,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.42.4,WAN PE
enterprise_v3_0042::WAN-PE-02,enterprise_v3_0042,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.42.5,WAN PE
enterprise_v3_0042::DC-RTR-01,enterprise_v3_0042,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0042::DC-FW-01,enterprise_v3_0042,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0042::DC-FW-02,enterprise_v3_0042,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.142.1.2,DC Edge
enterprise_v3_0042::DC-CORE-SW-01,enterprise_v3_0042,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.142.1.4,DC Core
enterprise_v3_0042::DC-CORE-SW-02,enterprise_v3_0042,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.142.1.5,DC Core
enterprise_v3_0042::DC-AGG-SW-01,enterprise_v3_0042,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.142.1.6,DC Aggregation
enterprise_v3_0042::DC-SRV-01,enterprise_v3_0042,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.142.1.7,DC Compute
enterprise_v3_0042::DC-SRV-02,enterprise_v3_0042,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.142.1.8,DC Compute
enterprise_v3_0042::DC-SRV-03,enterprise_v3_0042,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.142.1.9,DC Compute
enterprise_v3_0042::APP-LB-01,enterprise_v3_0042,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.242.1.2,App Ingress
enterprise_v3_0042::APP-01,enterprise_v3_0042,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.242.1.3,App Tier
enterprise_v3_0042::APP-02,enterprise_v3_0042,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.242.1.4,App Tier
enterprise_v3_0042::APP-03,enterprise_v3_0042,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.242.1.5,App Tier
enterprise_v3_0042::SERVICE-API-01,enterprise_v3_0042,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.242.1.6,App Tier
enterprise_v3_0042::DB-MASTER,enterprise_v3_0042,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.242.1.7,DB Tier
enterprise_v3_0042::DB-CACHE-01,enterprise_v3_0042,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.242.1.8,DB Tier
enterprise_v3_0042::DB-REPLICA-01,enterprise_v3_0042,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.242.1.9,DB Tier
enterprise_v3_0042::IAM-01,enterprise_v3_0042,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0042::DNS-01,enterprise_v3_0042,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0042::AD-01,enterprise_v3_0042,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0042::NTP-01,enterprise_v3_0042,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0042::MON-01,enterprise_v3_0042,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0042::SYSLOG-01,enterprise_v3_0042,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0043::BR-RTR-01,enterprise_v3_0043,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.43.1.1,Branch Edge
enterprise_v3_0043::BR-FW-01,enterprise_v3_0043,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.43.1.2,Branch Edge
enterprise_v3_0043::BR-SW-01,enterprise_v3_0043,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.43.1.3,Branch LAN
enterprise_v3_0043::BR-APP-01,enterprise_v3_0043,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.43.1.4,Branch Apps
enterprise_v3_0043::BR-WRK-01,enterprise_v3_0043,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.43.1.5,Branch LAN
enterprise_v3_0043::BR-WRK-02,enterprise_v3_0043,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.43.1.6,Branch LAN
enterprise_v3_0043::BR-WRK-03,enterprise_v3_0043,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.43.1.7,Branch LAN
enterprise_v3_0043::WAN-MPLS-CORE,enterprise_v3_0043,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0043::WAN-ISP-01,enterprise_v3_0043,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.43.1,Internet/ISP
enterprise_v3_0043::WAN-ISP-02,enterprise_v3_0043,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.43.2,Internet/ISP
enterprise_v3_0043::WAN-PE-01,enterprise_v3_0043,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.43.4,WAN PE
enterprise_v3_0043::WAN-PE-02,enterprise_v3_0043,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.43.5,WAN PE
enterprise_v3_0043::DC-RTR-01,enterprise_v3_0043,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0043::DC-FW-01,enterprise_v3_0043,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0043::DC-FW-02,enterprise_v3_0043,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.143.1.2,DC Edge
enterprise_v3_0043::DC-CORE-SW-01,enterprise_v3_0043,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.143.1.4,DC Core
enterprise_v3_0043::DC-CORE-SW-02,enterprise_v3_0043,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.143.1.5,DC Core
enterprise_v3_0043::DC-AGG-SW-01,enterprise_v3_0043,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.143.1.6,DC Aggregation
enterprise_v3_0043::DC-SRV-01,enterprise_v3_0043,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.143.1.7,DC Compute
enterprise_v3_0043::DC-SRV-02,enterprise_v3_0043,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.143.1.8,DC Compute
enterprise_v3_0043::DC-SRV-03,enterprise_v3_0043,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.143.1.9,DC Compute
enterprise_v3_0043::APP-LB-01,enterprise_v3_0043,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.243.1.2,App Ingress
enterprise_v3_0043::APP-01,enterprise_v3_0043,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.243.1.3,App Tier
enterprise_v3_0043::APP-02,enterprise_v3_0043,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.243.1.4,App Tier
enterprise_v3_0043::APP-03,enterprise_v3_0043,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.243.1.5,App Tier
enterprise_v3_0043::SERVICE-API-01,enterprise_v3_0043,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.243.1.6,App Tier
enterprise_v3_0043::DB-MASTER,enterprise_v3_0043,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.243.1.7,DB Tier
enterprise_v3_0043::DB-CACHE-01,enterprise_v3_0043,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.243.1.8,DB Tier
enterprise_v3_0043::DB-REPLICA-01,enterprise_v3_0043,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.243.1.9,DB Tier
enterprise_v3_0043::IAM-01,enterprise_v3_0043,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0043::DNS-01,enterprise_v3_0043,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0043::AD-01,enterprise_v3_0043,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0043::NTP-01,enterprise_v3_0043,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0043::MON-01,enterprise_v3_0043,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0043::SYSLOG-01,enterprise_v3_0043,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0044::BR-RTR-01,enterprise_v3_0044,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.44.1.1,Branch Edge
enterprise_v3_0044::BR-FW-01,enterprise_v3_0044,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.44.1.2,Branch Edge
enterprise_v3_0044::BR-SW-01,enterprise_v3_0044,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.44.1.3,Branch LAN
enterprise_v3_0044::BR-APP-01,enterprise_v3_0044,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.44.1.4,Branch Apps
enterprise_v3_0044::BR-WRK-01,enterprise_v3_0044,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.44.1.5,Branch LAN
enterprise_v3_0044::BR-WRK-02,enterprise_v3_0044,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.44.1.6,Branch LAN
enterprise_v3_0044::BR-WRK-03,enterprise_v3_0044,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.44.1.7,Branch LAN
enterprise_v3_0044::WAN-MPLS-CORE,enterprise_v3_0044,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0044::WAN-ISP-01,enterprise_v3_0044,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.44.1,Internet/ISP
enterprise_v3_0044::WAN-ISP-02,enterprise_v3_0044,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.44.2,Internet/ISP
enterprise_v3_0044::WAN-PE-01,enterprise_v3_0044,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.44.4,WAN PE
enterprise_v3_0044::WAN-PE-02,enterprise_v3_0044,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.44.5,WAN PE
enterprise_v3_0044::DC-RTR-01,enterprise_v3_0044,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0044::DC-FW-01,enterprise_v3_0044,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0044::DC-FW-02,enterprise_v3_0044,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.144.1.2,DC Edge
enterprise_v3_0044::DC-CORE-SW-01,enterprise_v3_0044,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,False,10.144.1.4,DC Core
enterprise_v3_0044::DC-CORE-SW-02,enterprise_v3_0044,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.144.1.5,DC Core
